tag,depth_index,depth,sample_r,sample_q,forward_h_gram,adjoint_q_gram,backprop_beta_gram
smooth_aligned,24,0.6,0,0,0.24011001397287798,1.211791999848704,0.7846144188205737
smooth_aligned,24,0.6,0,1,0.23893165428004856,1.2129302970436286,0.7935145287034265
smooth_aligned,24,0.6,0,2,0.2388968548184641,1.2117934153559218,0.7886232833813046
smooth_aligned,24,0.6,1,0,0.23893165428004856,1.2129302970436286,0.7935145287034265
smooth_aligned,24,0.6,1,1,0.23818566728551563,1.2140932342848292,0.8027552793067826
smooth_aligned,24,0.6,1,2,0.23779735625808038,1.2129402631095962,0.7976455437929326
smooth_aligned,24,0.6,2,0,0.2388968548184641,1.2117934153559218,0.7886232833813046
smooth_aligned,24,0.6,2,1,0.23779735625808038,1.2129402631095962,0.7976455437929326
smooth_aligned,24,0.6,2,2,0.23794584661379672,1.2118023029326581,0.7927548041647303
smooth_aligned,25,0.625,0,0,0.24530982169086216,1.1978854042588796,0.7729807585767513
smooth_aligned,25,0.625,0,1,0.2440434868065017,1.198910099952047,0.7819690301170364
smooth_aligned,25,0.625,0,2,0.24399431150536632,1.197859057899312,0.7773649460719801
smooth_aligned,25,0.625,1,0,0.2440434868065017,1.198910099952047,0.7819690301170364
smooth_aligned,25,0.625,1,1,0.24321515640724176,1.1999548801565674,0.7912989929705178
smooth_aligned,25,0.625,1,2,0.24280896224736562,1.1988902878981258,0.7864705524683021
smooth_aligned,25,0.625,2,0,0.24399431150536632,1.197859057899312,0.7773649460719801
smooth_aligned,25,0.625,2,1,0.24280896224736562,1.1988902878981258,0.7864705524683021
smooth_aligned,25,0.625,2,2,0.2429461172289609,1.197838752979261,0.7818796577841218
smooth_aligned,26,0.65,0,0,0.2503560390530159,1.1850056064137007,0.7801988992803474
smooth_aligned,26,0.65,0,1,0.24900746160949316,1.1859094037326972,0.7885741218075415
smooth_aligned,26,0.65,0,2,0.2489322098299255,1.1849692692824854,0.7851029134563272
smooth_aligned,26,0.65,1,0,0.24900746160949316,1.1859094037326972,0.7885741218075415
smooth_aligned,26,0.65,1,1,0.2481022835914265,1.1868291982172707,0.7972614812135189
smooth_aligned,26,0.65,1,2,0.24766671824059253,1.1858779015516383,0.7935864369054154
smooth_aligned,26,0.65,2,0,0.2489322098299255,1.1849692692824854,0.7851029134563272
smooth_aligned,26,0.65,2,1,0.24766671824059253,1.1858779015516383,0.7935864369054154
smooth_aligned,26,0.65,2,2,0.2477809291879575,1.1849376997476024,0.7901434102042799
smooth_aligned,27,0.675,0,0,0.25525275552244026,1.1735059839840065,0.8099663606399493
smooth_aligned,27,0.675,0,1,0.2538276107936321,1.1742847109288348,0.81708113400317
smooth_aligned,27,0.675,0,2,0.25371989028966513,1.173472318322546,0.8152795776427179
smooth_aligned,27,0.675,1,0,0.2538276107936321,1.1742847109288348,0.81708113400317
smooth_aligned,27,0.675,1,1,0.2528510025555159,1.1750759542153912,0.8244602051426321
