source,case_id,fractional_loss_progress,depth_index,depth_fraction,gram_increment_fro,progress_path_scale,terminal_loss_reduction_fraction
PDE,C0,0.2,4,0.25,0.0057005641256582095,0.4853351268197654,1.0
PDE,C0,0.2,5,0.3125,0.006078246731038405,0.4853351268197654,1.0
PDE,C0,0.2,6,0.375,0.006461597786034363,0.4853351268197654,1.0
PDE,C0,0.2,7,0.4375,0.006850621137460206,0.4853351268197654,1.0
PDE,C0,0.2,8,0.5,0.0072453206667392606,0.4853351268197654,1.0
PDE,C0,0.2,9,0.5625,0.007645700289934816,0.4853351268197654,1.0
PDE,C0,0.2,10,0.625,0.008051763957786763,0.4853351268197654,1.0
PDE,C0,0.2,11,0.6875,0.0084635156557435,0.4853351268197654,1.0
PDE,C0,0.2,12,0.75,0.008880959403993874,0.4853351268197654,1.0
PDE,C0,0.2,13,0.8125,0.009304099257502094,0.4853351268197654,1.0
PDE,C0,0.2,14,0.875,0.009732939306042345,0.4853351268197654,1.0
PDE,C0,0.2,15,0.9375,0.010167483674231604,0.4853351268197654,1.0
PDE,C0,0.2,16,1.0,0.01060773652156526,0.4853351268197654,1.0
PDE,C0,0.21,0,0.0,0.004458764597222032,0.4853351268197654,1.0
PDE,C0,0.21,1,0.0625,0.004831563510417184,0.4853351268197654,1.0
PDE,C0,0.21,2,0.125,0.005210298501811925,0.4853351268197654,1.0
PDE,C0,0.21,3,0.1875,0.005594973465540048,0.4853351268197654,1.0
PDE,C0,0.21,4,0.25,0.005985592331941082,0.4853351268197654,1.0
PDE,C0,0.21,5,0.3125,0.006382159067590215,0.4853351268197654,1.0
PDE,C0,0.21,6,0.375,0.006784677675336114,0.4853351268197654,1.0
PDE,C0,0.21,7,0.4375,0.007193152194333393,0.4853351268197654,1.0
PDE,C0,0.21,8,0.5,0.007607586700076214,0.4853351268197654,1.0
PDE,C0,0.21,9,0.5625,0.008027985304431546,0.4853351268197654,1.0
PDE,C0,0.21,10,0.625,0.0084543521556761,0.4853351268197654,1.0
PDE,C0,0.21,11,0.6875,0.008886691438530738,0.4853351268197654,1.0
PDE,C0,0.21,12,0.75,0.009325007374193624,0.4853351268197654,1.0
PDE,C0,0.21,13,0.8125,0.009769304220377216,0.4853351268197654,1.0
PDE,C0,0.21,14,0.875,0.010219586271344491,0.4853351268197654,1.0
PDE,C0,0.21,15,0.9375,0.010675857857943212,0.4853351268197654,1.0
PDE,C0,0.21,16,1.0,0.011138123347643487,0.4853351268197654,1.0
PDE,C0,0.22,0,0.0,0.004943619307033415,0.4853351268197654,1.0
PDE,C0,0.22,1,0.0625,0.005357349016640617,0.4853351268197654,1.0
PDE,C0,0.22,2,0.125,0.005777702049493166,0.4853351268197654,1.0
PDE,C0,0.22,3,0.1875,0.006204684008650455,0.4853351268197654,1.0
PDE,C0,0.22,4,0.25,0.006638300550991978,0.4853351268197654,1.0
PDE,C0,0.22,5,0.3125,0.007078557387302611,0.4853351268197654,1.0
PDE,C0,0.22,6,0.375,0.007525460282366613,0.4853351268197654,1.0
PDE,C0,0.22,7,0.4375,0.007979015055055981,0.4853351268197654,1.0
PDE,C0,0.22,8,0.5,0.008439227578420708,0.4853351268197654,1.0
PDE,C0,0.22,9,0.5625,0.008906103779778053,0.4853351268197654,1.0
PDE,C0,0.22,10,0.625,0.009379649640809219,0.4853351268197654,1.0
PDE,C0,0.22,11,0.6875,0.009859871197649212,0.4853351268197654,1.0
PDE,C0,0.22,12,0.75,0.010346774540980165,0.4853351268197654,1.0
PDE,C0,0.22,13,0.8125,0.010840365816126076,0.4853351268197654,1.0
PDE,C0,0.22,14,0.875,0.011340651223148764,0.4853351268197654,1.0
PDE,C0,0.22,15,0.9375,0.011847637016941965,0.4853351268197654,1.0
PDE,C0,0.22,16,1.0,0.012361329507328682,0.4853351268197654,1.0
PDE,C0,0.23,0,0.0,0.005625091637233242,0.4853351268197654,1.0
PDE,C0,0.23,1,0.0625,0.006096474162193899,0.4853351268197654,1.0
PDE,C0,0.23,2,0.125,0.006575459134325864,0.4853351268197654,1.0
PDE,C0,0.23,3,0.1875,0.007062054964730492,0.4853351268197654,1.0
PDE,C0,0.23,4,0.25,0.007556270147407699,0.4853351268197654,1.0
PDE,C0,0.23,5,0.3125,0.008058113259436346,0.4853351268197654,1.0
PDE,C0,0.23,6,0.375,0.008567592961161346,0.4853351268197654,1.0
PDE,C0,0.23,7,0.4375,0.009084717996379114,0.4853351268197654,1.0
PDE,C0,0.23,8,0.5,0.009609497192523178,0.4853351268197654,1.0
PDE,C0,0.23,9,0.5625,0.010141939460850662,0.4853351268197654,1.0
PDE,C0,0.23,10,0.625,0.010682053796636448,0.4853351268197654,1.0
PDE,C0,0.23,11,0.6875,0.011229849279362162,0.4853351268197654,1.0
PDE,C0,0.23,12,0.75,0.01178533507290805,0.4853351268197654,1.0
PDE,C0,0.23,13,0.8125,0.01234852042574839,0.4853351268197654,1.0
PDE,C0,0.23,14,0.875,0.01291941467114749,0.4853351268197654,1.0
PDE,C0,0.23,15,0.9375,0.0134980272273565,0.4853351268197654,1.0
PDE,C0,0.23,16,1.0,0.0140843675978119,0.4853351268197654,1.0
PDE,C0,0.24,0,0.0,0.006306563967432935,0.4853351268197654,1.0
PDE,C0,0.24,1,0.0625,0.006835599307746957,0.4853351268197654,1.0
PDE,C0,0.24,2,0.125,0.007373216219158561,0.4853351268197654,1.0
PDE,C0,0.24,3,0.1875,0.007919425920810437,0.4853351268197654,1.0
PDE,C0,0.24,4,0.25,0.008474239743823418,0.4853351268197654,1.0
PDE,C0,0.24,5,0.3125,0.009037669131569882,0.4853351268197654,1.0
PDE,C0,0.24,6,0.375,0.00960972563995614,0.4853351268197654,1.0
PDE,C0,0.24,7,0.4375,0.010190420937702208,0.4853351268197654,1.0
PDE,C0,0.24,8,0.5,0.010779766806625513,0.4853351268197654,1.0
PDE,C0,0.24,9,0.5625,0.011377775141923157,0.4853351268197654,1.0
PDE,C0,0.24,10,0.625,0.011984457952463636,0.4853351268197654,1.0
PDE,C0,0.24,11,0.6875,0.01259982736107507,0.4853351268197654,1.0
PDE,C0,0.24,12,0.75,0.013223895604835896,0.4853351268197654,1.0
PDE,C0,0.24,13,0.8125,0.013856675035370645,0.4853351268197654,1.0
PDE,C0,0.24,14,0.875,0.014498178119146408,0.4853351268197654,1.0
PDE,C0,0.24,15,0.9375,0.015148417437771006,0.4853351268197654,1.0
PDE,C0,0.24,16,1.0,0.01580740568829505,0.4853351268197654,1.0
PDE,C0,0.25,0,0.0,0.006988036297632921,0.4853351268197654,1.0
PDE,C0,0.25,1,0.0625,0.007574724453300175,0.4853351268197654,1.0
PDE,C0,0.25,2,0.125,0.008170973303991198,0.4853351268197654,1.0
PDE,C0,0.25,3,0.1875,0.008776796876890609,0.4853351268197654,1.0
PDE,C0,0.25,4,0.25,0.009392209340239273,0.4853351268197654,1.0
PDE,C0,0.25,5,0.3125,0.010017225003703395,0.4853351268197654,1.0
PDE,C0,0.25,6,0.375,0.010651858318750712,0.4853351268197654,1.0
PDE,C0,0.25,7,0.4375,0.011296123879025368,0.4853351268197654,1.0
PDE,C0,0.25,8,0.5,0.011950036420727913,0.4853351268197654,1.0
PDE,C0,0.25,9,0.5625,0.012613610822995633,0.4853351268197654,1.0
PDE,C0,0.25,10,0.625,0.013286862108290888,0.4853351268197654,1.0
PDE,C0,0.25,11,0.6875,0.013969805442788115,0.4853351268197654,1.0
PDE,C0,0.25,12,0.75,0.014662456136763938,0.4853351268197654,1.0
PDE,C0,0.25,13,0.8125,0.01536482964499302,0.4853351268197654,1.0
PDE,C0,0.25,14,0.875,0.0160769415671452,0.4853351268197654,1.0
PDE,C0,0.25,15,0.9375,0.01679880764818554,0.4853351268197654,1.0
PDE,C0,0.25,16,1.0,0.017530443778778403,0.4853351268197654,1.0
PDE,C0,0.26,0,0.0,0.007669508627832553,0.4853351268197654,1.0
PDE,C0,0.26,1,0.0625,0.008313849598853368,0.4853351268197654,1.0
PDE,C0,0.26,2,0.125,0.008968730388823832,0.4853351268197654,1.0
PDE,C0,0.26,3,0.1875,0.00963416783297042,0.4853351268197654,1.0
PDE,C0,0.26,4,0.25,0.010310178936654932,0.4853351268197654,1.0
PDE,C0,0.26,5,0.3125,0.010996780875836994,0.4853351268197654,1.0
PDE,C0,0.26,6,0.375,0.011693990997545419,0.4853351268197654,1.0
PDE,C0,0.26,7,0.4375,0.012401826820348393,0.4853351268197654,1.0
PDE,C0,0.26,8,0.5,0.013120306034830383,0.4853351268197654,1.0
PDE,C0,0.26,9,0.5625,0.013849446504068151,0.4853351268197654,1.0
PDE,C0,0.26,10,0.625,0.014589266264118052,0.4853351268197654,1.0
PDE,C0,0.26,11,0.6875,0.015339783524501003,0.4853351268197654,1.0
PDE,C0,0.26,12,0.75,0.01610101666869176,0.4853351268197654,1.0
PDE,C0,0.26,13,0.8125,0.016872984254615083,0.4853351268197654,1.0
PDE,C0,0.26,14,0.875,0.017655705015143897,0.4853351268197654,1.0
PDE,C0,0.26,15,0.9375,0.018449197858599987,0.4853351268197654,1.0
PDE,C0,0.26,16,1.0,0.01925348186926153,0.4853351268197654,1.0
PDE,C0,0.27,0,0.0,0.008350980958032602,0.4853351268197654,1.0
PDE,C0,0.27,1,0.0625,0.009052974744406587,0.4853351268197654,1.0
PDE,C0,0.27,2,0.125,0.009766487473656531,0.4853351268197654,1.0
PDE,C0,0.27,3,0.1875,0.010491538789050592,0.4853351268197654,1.0
PDE,C0,0.27,4,0.25,0.01122814853307085,0.4853351268197654,1.0
PDE,C0,0.27,5,0.3125,0.011976336747970731,0.4853351268197654,1.0
PDE,C0,0.27,6,0.375,0.012736123676340177,0.4853351268197654,1.0
PDE,C0,0.27,7,0.4375,0.013507529761671553,0.4853351268197654,1.0
PDE,C0,0.27,8,0.5,0.014290575648932855,0.4853351268197654,1.0
PDE,C0,0.27,9,0.5625,0.015085282185140738,0.4853351268197654,1.0
PDE,C0,0.27,10,0.625,0.015891670419945308,0.4853351268197654,1.0
PDE,C0,0.27,11,0.6875,0.016709761606214048,0.4853351268197654,1.0
PDE,C0,0.27,12,0.75,0.017539577200619716,0.4853351268197654,1.0
PDE,C0,0.27,13,0.8125,0.018381138864237593,0.4853351268197654,1.0
PDE,C0,0.27,14,0.875,0.01923446846314282,0.4853351268197654,1.0
PDE,C0,0.27,15,0.9375,0.02009958806901461,0.4853351268197654,1.0
PDE,C0,0.27,16,1.0,0.020976519959744713,0.4853351268197654,1.0
PDE,C0,0.28,0,0.0,0.009032453288232233,0.4853351268197654,1.0
PDE,C0,0.28,1,0.0625,0.00979209988995984,0.4853351268197654,1.0
PDE,C0,0.28,2,0.125,0.010564244558489365,0.4853351268197654,1.0
PDE,C0,0.28,3,0.1875,0.011348909745130538,0.4853351268197654,1.0
PDE,C0,0.28,4,0.25,0.012146118129486506,0.4853351268197654,1.0
PDE,C0,0.28,5,0.3125,0.012955892620104267,0.4853351268197654,1.0
PDE,C0,0.28,6,0.375,0.01377825635513475,0.4853351268197654,1.0
PDE,C0,0.28,7,0.4375,0.014613232702994649,0.4853351268197654,1.0
PDE,C0,0.28,8,0.5,0.015460845263035192,0.4853351268197654,1.0
PDE,C0,0.28,9,0.5625,0.016321117866213285,0.4853351268197654,1.0
PDE,C0,0.28,10,0.625,0.01719407457577263,0.4853351268197654,1.0
PDE,C0,0.28,11,0.6875,0.018079739687927022,0.4853351268197654,1.0
PDE,C0,0.28,12,0.75,0.018978137732547758,0.4853351268197654,1.0
PDE,C0,0.28,13,0.8125,0.01988929347385985,0.4853351268197654,1.0
PDE,C0,0.28,14,0.875,0.020813231911141584,0.4853351268197654,1.0
PDE,C0,0.28,15,0.9375,0.021749978279429122,0.4853351268197654,1.0
PDE,C0,0.28,16,1.0,0.022699558050227837,0.4853351268197654,1.0
PDE,C0,0.29,0,0.0,0.009713925618432057,0.4853351268197654,1.0
PDE,C0,0.29,1,0.0625,0.010531225035513058,0.4853351268197654,1.0
PDE,C0,0.29,2,0.125,0.011362001643321839,0.4853351268197654,1.0
PDE,C0,0.29,3,0.1875,0.012206280701210572,0.4853351268197654,1.0
PDE,C0,0.29,4,0.25,0.013064087725902224,0.4853351268197654,1.0
PDE,C0,0.29,5,0.3125,0.013935448492237778,0.4853351268197654,1.0
PDE,C0,0.29,6,0.375,0.014820389033929479,0.4853351268197654,1.0
PDE,C0,0.29,7,0.4375,0.01571893564431774,0.4853351268197654,1.0
PDE,C0,0.29,8,0.5,0.016631114877137563,0.4853351268197654,1.0
PDE,C0,0.29,9,0.5625,0.01755695354728564,0.4853351268197654,1.0
PDE,C0,0.29,10,0.625,0.018496478731599854,0.4853351268197654,1.0
PDE,C0,0.29,11,0.6875,0.019449717769639902,0.4853351268197654,1.0
PDE,C0,0.29,12,0.75,0.020416698264475598,0.4853351268197654,1.0
PDE,C0,0.29,13,0.8125,0.021397448083482026,0.4853351268197654,1.0
PDE,C0,0.29,14,0.875,0.022391995359140302,0.4853351268197654,1.0
PDE,C0,0.29,15,0.9375,0.023400368489843518,0.4853351268197654,1.0
PDE,C0,0.29,16,1.0,0.024422596140711014,0.4853351268197654,1.0
PDE,C0,0.3,0,0.0,0.010395397948631912,0.4853351268197654,1.0
PDE,C0,0.3,1,0.0625,0.01127035018106625,0.4853351268197654,1.0
PDE,C0,0.3,2,0.125,0.012159758728154633,0.4853351268197654,1.0
PDE,C0,0.3,3,0.1875,0.013063651657290608,0.4853351268197654,1.0
PDE,C0,0.3,4,0.25,0.013982057322318081,0.4853351268197654,1.0
PDE,C0,0.3,5,0.3125,0.014915004364371487,0.4853351268197654,1.0
PDE,C0,0.3,6,0.375,0.015862521712724214,0.4853351268197654,1.0
PDE,C0,0.3,7,0.4375,0.0168246385856409,0.4853351268197654,1.0
PDE,C0,0.3,8,0.5,0.017801384491240056,0.4853351268197654,1.0
PDE,C0,0.3,9,0.5625,0.018792789228358187,0.4853351268197654,1.0
PDE,C0,0.3,10,0.625,0.01979888288742724,0.4853351268197654,1.0
PDE,C0,0.3,11,0.6875,0.02081969585135295,0.4853351268197654,1.0
PDE,C0,0.3,12,0.75,0.021855258796403425,0.4853351268197654,1.0
PDE,C0,0.3,13,0.8125,0.02290560269310451,0.4853351268197654,1.0
PDE,C0,0.3,14,0.875,0.023970758807139225,0.4853351268197654,1.0
PDE,C0,0.3,15,0.9375,0.025050758700258184,0.4853351268197654,1.0
PDE,C0,0.3,16,1.0,0.0261456342311945,0.4853351268197654,1.0
PDE,C0,0.31,0,0.0,0.011076870278831764,0.4853351268197654,1.0
PDE,C0,0.31,1,0.0625,0.012009475326619468,0.4853351268197654,1.0
PDE,C0,0.31,2,0.125,0.012957515812987333,0.4853351268197654,1.0
PDE,C0,0.31,3,0.1875,0.013921022613370556,0.4853351268197654,1.0
PDE,C0,0.31,4,0.25,0.014900026918733825,0.4853351268197654,1.0
PDE,C0,0.31,5,0.3125,0.01589456023650509,0.4853351268197654,1.0
PDE,C0,0.31,6,0.375,0.016904654391518947,0.4853351268197654,1.0
PDE,C0,0.31,7,0.4375,0.017930341526964058,0.4853351268197654,1.0
PDE,C0,0.31,8,0.5,0.018971654105342507,0.4853351268197654,1.0
PDE,C0,0.31,9,0.5625,0.02002862490943064,0.4853351268197654,1.0
PDE,C0,0.31,10,0.625,0.02110128704325443,0.4853351268197654,1.0
PDE,C0,0.31,11,0.6875,0.022189673933065857,0.4853351268197654,1.0
PDE,C0,0.31,12,0.75,0.023293819328331442,0.4853351268197654,1.0
PDE,C0,0.31,13,0.8125,0.024413757302726793,0.4853351268197654,1.0
PDE,C0,0.31,14,0.875,0.025549522255138016,0.4853351268197654,1.0
PDE,C0,0.31,15,0.9375,0.026701148910672694,0.4853351268197654,1.0
PDE,C0,0.31,16,1.0,0.02786867232167769,0.4853351268197654,1.0
PDE,C0,0.32,0,0.0,0.011758342609031592,0.4853351268197654,1.0
PDE,C0,0.32,1,0.0625,0.01274860047217259,0.4853351268197654,1.0
PDE,C0,0.32,2,0.125,0.013755272897820007,0.4853351268197654,1.0
PDE,C0,0.32,3,0.1875,0.014778393569450637,0.4853351268197654,1.0
PDE,C0,0.32,4,0.25,0.01581799651514952,0.4853351268197654,1.0
PDE,C0,0.32,5,0.3125,0.01687411610863876,0.4853351268197654,1.0
PDE,C0,0.32,6,0.375,0.017946787070313653,0.4853351268197654,1.0
PDE,C0,0.32,7,0.4375,0.019036044468287085,0.4853351268197654,1.0
PDE,C0,0.32,8,0.5,0.02014192371944493,0.4853351268197654,1.0
PDE,C0,0.32,9,0.5625,0.021264460590503225,0.4853351268197654,1.0
PDE,C0,0.32,10,0.625,0.022403691199081595,0.4853351268197654,1.0
PDE,C0,0.32,11,0.6875,0.02355965201477883,0.4853351268197654,1.0
PDE,C0,0.32,12,0.75,0.024732379860259446,0.4853351268197654,1.0
PDE,C0,0.32,13,0.8125,0.025921911912349053,0.4853351268197654,1.0
PDE,C0,0.32,14,0.875,0.027128285703136714,0.4853351268197654,1.0
PDE,C0,0.32,15,0.9375,0.028351539121087233,0.4853351268197654,1.0
PDE,C0,0.32,16,1.0,0.029591710412160785,0.4853351268197654,1.0
PDE,C0,0.33,0,0.0,0.012439814939231287,0.4853351268197654,1.0
PDE,C0,0.33,1,0.0625,0.013487725617725854,0.4853351268197654,1.0
PDE,C0,0.33,2,0.125,0.014553029982652704,0.4853351268197654,1.0
PDE,C0,0.33,3,0.1875,0.015635764525530674,0.4853351268197654,1.0
PDE,C0,0.33,4,0.25,0.016735966111565404,0.4853351268197654,1.0
PDE,C0,0.33,5,0.3125,0.01785367198077236,0.4853351268197654,1.0
PDE,C0,0.33,6,0.375,0.01898891974910829,0.4853351268197654,1.0
PDE,C0,0.33,7,0.4375,0.020141747409610184,0.4853351268197654,1.0
PDE,C0,0.33,8,0.5,0.021312193333547374,0.4853351268197654,1.0
PDE,C0,0.33,9,0.5625,0.02250029627157577,0.4853351268197654,1.0
PDE,C0,0.33,10,0.625,0.02370609535490885,0.4853351268197654,1.0
PDE,C0,0.33,11,0.6875,0.024929630096491854,0.4853351268197654,1.0
PDE,C0,0.33,12,0.75,0.02617094039218733,0.4853351268197654,1.0
PDE,C0,0.33,13,0.8125,0.02743006652197137,0.4853351268197654,1.0
PDE,C0,0.33,14,0.875,0.028707049151135575,0.4853351268197654,1.0
PDE,C0,0.33,15,0.9375,0.03000192933150174,0.4853351268197654,1.0
PDE,C0,0.33,16,1.0,0.031314748502644006,0.4853351268197654,1.0
PDE,C0,0.34,0,0.0,0.013121287269431138,0.4853351268197654,1.0
PDE,C0,0.34,1,0.0625,0.014226850763279135,0.4853351268197654,1.0
PDE,C0,0.34,2,0.125,0.01535078706748534,0.4853351268197654,1.0
PDE,C0,0.34,3,0.1875,0.01649313548161071,0.4853351268197654,1.0
PDE,C0,0.34,4,0.25,0.017653935707981124,0.4853351268197654,1.0
PDE,C0,0.34,5,0.3125,0.018833227852905875,0.4853351268197654,1.0
PDE,C0,0.34,6,0.375,0.020031052427902957,0.4853351268197654,1.0
PDE,C0,0.34,7,0.4375,0.02124745035093334,0.4853351268197654,1.0
PDE,C0,0.34,8,0.5,0.022482462947649714,0.4853351268197654,1.0
PDE,C0,0.34,9,0.5625,0.02373613195264829,0.4853351268197654,1.0
PDE,C0,0.34,10,0.625,0.025008499510736103,0.4853351268197654,1.0
PDE,C0,0.34,11,0.6875,0.0262996081782049,0.4853351268197654,1.0
PDE,C0,0.34,12,0.75,0.027609500924115286,0.4853351268197654,1.0
PDE,C0,0.34,13,0.8125,0.028938221131593653,0.4853351268197654,1.0
PDE,C0,0.34,14,0.875,0.030285812599134366,0.4853351268197654,1.0
PDE,C0,0.34,15,0.9375,0.03165231954191614,0.4853351268197654,1.0
PDE,C0,0.34,16,1.0,0.03303778659312732,0.4853351268197654,1.0
PDE,C0,0.35000000000000003,0,0.0,0.013802759599630902,0.4853351268197654,1.0
PDE,C0,0.35000000000000003,1,0.0625,0.014965975908832195,0.4853351268197654,1.0
PDE,C0,0.35000000000000003,2,0.125,0.01614854415231811,0.4853351268197654,1.0
PDE,C0,0.35000000000000003,3,0.1875,0.017350506437690656,0.4853351268197654,1.0
PDE,C0,0.35000000000000003,4,0.25,0.018571905304396844,0.4853351268197654,1.0
PDE,C0,0.35000000000000003,5,0.3125,0.019812783725039605,0.4853351268197654,1.0
PDE,C0,0.35000000000000003,6,0.375,0.021073185106697753,0.4853351268197654,1.0
PDE,C0,0.35000000000000003,7,0.4375,0.022353153292256435,0.4853351268197654,1.0
PDE,C0,0.35000000000000003,8,0.5,0.023652732561752245,0.4853351268197654,1.0
PDE,C0,0.35000000000000003,9,0.5625,0.024971967633720876,0.4853351268197654,1.0
PDE,C0,0.35000000000000003,10,0.625,0.026310903666563266,0.4853351268197654,1.0
PDE,C0,0.35000000000000003,11,0.6875,0.027669586259917785,0.4853351268197654,1.0
PDE,C0,0.35000000000000003,12,0.75,0.02904806145604313,0.4853351268197654,1.0
PDE,C0,0.35000000000000003,13,0.8125,0.030446375741215805,0.4853351268197654,1.0
PDE,C0,0.35000000000000003,14,0.875,0.03186457604713313,0.4853351268197654,1.0
PDE,C0,0.35000000000000003,15,0.9375,0.03330270975233081,0.4853351268197654,1.0
PDE,C0,0.35000000000000003,16,1.0,0.034760824683610504,0.4853351268197654,1.0
PDE,C0,0.36,0,0.0,0.014484231929830789,0.4853351268197654,1.0
PDE,C0,0.36,1,0.0625,0.01570510105438541,0.4853351268197654,1.0
PDE,C0,0.36,2,0.125,0.016946301237150806,0.4853351268197654,1.0
PDE,C0,0.36,3,0.1875,0.01820787739377076,0.4853351268197654,1.0
PDE,C0,0.36,4,0.25,0.019489874900812696,0.4853351268197654,1.0
PDE,C0,0.36,5,0.3125,0.020792339597173113,0.4853351268197654,1.0
PDE,C0,0.36,6,0.375,0.022115317785492347,0.4853351268197654,1.0
PDE,C0,0.36,7,0.4375,0.02345885623357959,0.4853351268197654,1.0
PDE,C0,0.36,8,0.5,0.024823002175854578,0.4853351268197654,1.0
PDE,C0,0.36,9,0.5625,0.02620780331479332,0.4853351268197654,1.0
PDE,C0,0.36,10,0.625,0.027613307822390586,0.4853351268197654,1.0
PDE,C0,0.36,11,0.6875,0.029039564341630693,0.4853351268197654,1.0
PDE,C0,0.36,12,0.75,0.030486621987971033,0.4853351268197654,1.0
PDE,C0,0.36,13,0.8125,0.031954530350838214,0.4853351268197654,1.0
PDE,C0,0.36,14,0.875,0.03344333949513204,0.4853351268197654,1.0
PDE,C0,0.36,15,0.9375,0.034953099962745204,0.4853351268197654,1.0
PDE,C0,0.36,16,1.0,0.036483862774093656,0.4853351268197654,1.0
PDE,C0,0.37,0,0.0,0.01516570426003058,0.4853351268197654,1.0
PDE,C0,0.37,1,0.0625,0.01644422619993869,0.4853351268197654,1.0
PDE,C0,0.37,2,0.125,0.01774405832198344,0.4853351268197654,1.0
PDE,C0,0.37,3,0.1875,0.01906524834985077,0.4853351268197654,1.0
PDE,C0,0.37,4,0.25,0.020407844497228416,0.4853351268197654,1.0
PDE,C0,0.37,5,0.3125,0.021771895469306718,0.4853351268197654,1.0
PDE,C0,0.37,6,0.375,0.023157450464287053,0.4853351268197654,1.0
PDE,C0,0.37,7,0.4375,0.024564559174902616,0.4853351268197654,1.0
PDE,C0,0.37,8,0.5,0.025993271789957053,0.4853351268197654,1.0
PDE,C0,0.37,9,0.5625,0.02744363899586587,0.4853351268197654,1.0
PDE,C0,0.37,10,0.625,0.028915711978217813,0.4853351268197654,1.0
PDE,C0,0.37,11,0.6875,0.03040954242334374,0.4853351268197654,1.0
PDE,C0,0.37,12,0.75,0.031925182519898995,0.4853351268197654,1.0
PDE,C0,0.37,13,0.8125,0.03346268496046037,0.4853351268197654,1.0
PDE,C0,0.37,14,0.875,0.035022102943130774,0.4853351268197654,1.0
PDE,C0,0.37,15,0.9375,0.03660349017315985,0.4853351268197654,1.0
PDE,C0,0.37,16,1.0,0.03820690086457681,0.4853351268197654,1.0
PDE,C0,0.38,0,0.0,0.01584717659023047,0.4853351268197654,1.0
PDE,C0,0.38,1,0.0625,0.017183351345491885,0.4853351268197654,1.0
PDE,C0,0.38,2,0.125,0.01854181540681614,0.4853351268197654,1.0
PDE,C0,0.38,3,0.1875,0.019922619305930808,0.4853351268197654,1.0
PDE,C0,0.38,4,0.25,0.021325814093644136,0.4853351268197654,1.0
PDE,C0,0.38,5,0.3125,0.022751451341440448,0.4853351268197654,1.0
PDE,C0,0.38,6,0.375,0.02419958314308179,0.4853351268197654,1.0
PDE,C0,0.38,7,0.4375,0.025670262116225685,0.4853351268197654,1.0
PDE,C0,0.38,8,0.5,0.027163541404059518,0.4853351268197654,1.0
PDE,C0,0.38,9,0.5625,0.02867947467693826,0.4853351268197654,1.0
PDE,C0,0.38,10,0.625,0.03021811613404507,0.4853351268197654,1.0
PDE,C0,0.38,11,0.6875,0.03177952050505671,0.4853351268197654,1.0
PDE,C0,0.38,12,0.75,0.033363743051826815,0.4853351268197654,1.0
PDE,C0,0.38,13,0.8125,0.03497083957008286,0.4853351268197654,1.0
PDE,C0,0.38,14,0.875,0.036600866391129534,0.4853351268197654,1.0
PDE,C0,0.38,15,0.9375,0.03825388038357425,0.4853351268197654,1.0
PDE,C0,0.38,16,1.0,0.039929938955060126,0.4853351268197654,1.0
PDE,C0,0.39,0,0.0,0.016732821194065495,0.4853351268197654,1.0
PDE,C0,0.39,1,0.0625,0.018144744987712666,0.4853351268197654,1.0
PDE,C0,0.39,2,0.125,0.019580319874792706,0.4853351268197654,1.0
PDE,C0,0.39,3,0.1875,0.021039602949584214,0.4853351268197654,1.0
PDE,C0,0.39,4,0.25,0.022522651901653378,0.4853351268197654,1.0
PDE,C0,0.39,5,0.3125,0.02402952501788135,0.4853351268197654,1.0
PDE,C0,0.39,6,0.375,0.02556028118450511,0.4853351268197654,1.0
PDE,C0,0.39,7,0.4375,0.02711497988917378,0.4853351268197654,1.0
PDE,C0,0.39,8,0.5,0.02869368122302986,0.4853351268197654,1.0
PDE,C0,0.39,9,0.5625,0.030296445882796754,0.4853351268197654,1.0
PDE,C0,0.39,10,0.625,0.03192333517289161,0.4853351268197654,1.0
PDE,C0,0.39,11,0.6875,0.033574411007550355,0.4853351268197654,1.0
PDE,C0,0.39,12,0.75,0.0352497359129725,0.4853351268197654,1.0
PDE,C0,0.39,13,0.8125,0.03694937302948403,0.4853351268197654,1.0
PDE,C0,0.39,14,0.875,0.038673386113713466,0.4853351268197654,1.0
PDE,C0,0.39,15,0.9375,0.040421839540790254,0.4853351268197654,1.0
PDE,C0,0.39,16,1.0,0.04219479830655931,0.4853351268197654,1.0
PDE,C0,0.4,0,0.0,0.017920617274607163,0.4853351268197654,1.0
PDE,C0,0.4,1,0.0625,0.019435070434912383,0.4853351268197654,1.0
PDE,C0,0.4,2,0.125,0.020975102773895273,0.4853351268197654,1.0
PDE,C0,0.4,3,0.1875,0.02254078350462747,0.4853351268197654,1.0
PDE,C0,0.4,4,0.25,0.02413218258141816,0.4853351268197654,1.0
PDE,C0,0.4,5,0.3125,0.025749370702777406,0.4853351268197654,1.0
PDE,C0,0.4,6,0.375,0.027392419314398845,0.4853351268197654,1.0
PDE,C0,0.4,7,0.4375,0.029061400612170322,0.4853351268197654,1.0
